Time;Amplitude
159.69470215;2.62745094
159.69470215;2.56862736
159.69877625;2.68627453
159.70288086;2.62745094
159.70697021;2.39215684
159.71104431;2.45098042
159.71519470;2.33333325
159.71519470;2.35294127
159.71925354;2.43137264
159.72334290;2.39215684
159.72746277;2.35294127
159.72746277;2.37254906
159.73155212;2.47058821
159.73564148;2.33333325
159.73974609;2.49019599
159.73974609;2.60784316
159.74386597;2.49019599
159.74794006;2.56862736
159.75201416;2.68627453
159.75611877;2.56862736
159.76022339;2.70588231
159.76022339;2.82352948
159.76432800;2.74509811
159.76844788;2.76470590
159.77264404;2.68627453
159.77264404;2.64705873
159.77662659;2.64705873
159.78096008;2.62745094
159.78479004;2.58823538
159.78479004;2.56862736
159.78889465;2.58823538
159.79301453;2.64705873
159.79708862;2.64705873
159.80116272;2.66666675
159.80529785;2.47058821
159.80529785;2.50980401
159.80935669;2.52941179
159.81347656;2.50980401
159.81756592;2.45098042
159.81756592;2.54901958
159.82165527;2.47058821
159.82575989;2.37254906
159.82986450;2.35294127
159.82986450;2.31372547
159.83395386;2.13725495
159.83804321;2.13725495
159.84219360;2.35294127
159.84623718;2.33333325
159.85034180;2.50980401
159.85034180;2.58823538
159.85446167;2.45098042
159.85861206;2.52941179
159.86264038;2.52941179
159.86264038;2.37254906
159.86671448;2.35294127
159.87077332;2.31372547
159.87490845;2.33333325
159.87490845;2.29411769
159.87899780;2.37254906
159.88311768;2.49019599
159.88719177;2.52941179
159.89138794;2.58823538
159.89544678;2.54901958
159.89544678;2.72549009
159.89949036;2.84313726
159.90354919;2.74509811
159.90769958;2.74509811
159.90769958;2.76470590
159.91178894;2.80392146
159.91586304;2.74509811
159.91998291;2.72549009
159.91998291;2.82352948
159.92407227;2.68627453
159.92819214;2.66666675
159.93228149;2.47058821
159.93637085;2.37254906
159.94047546;2.52941179
159.94047546;2.50980401
159.94453430;2.49019599
159.94871521;2.60784316
159.95274353;2.70588231
159.95274353;2.60784316
159.95684814;2.74509811
159.96093750;2.78431368
159.96505737;2.82352948
159.96505737;2.74509811
159.96914673;2.58823538
159.97323608;2.62745094
159.97734070;2.25490189
159.98144531;2.23529410
159.98551941;2.05882359
159.98551941;2.11764717
159.98962402;2.17647052
159.99368286;2.13725495
159.99781799;2.23529410
159.99781799;2.39215684
160.00189209;2.33333325
160.00599670;2.27450991
160.01010132;2.25490189
160.01010132;2.23529410
160.01419067;2.07843137
160.01829529;2.05882359
160.02246094;2.21568632
160.02648926;2.29411769
160.03059387;2.15686274
160.03059387;2.29411769
160.03466797;2.15686274
160.03877258;2.17647052
160.04289246;2.15686274
160.04289246;2.00000000
160.04695129;2.07843137
160.05105591;2.17647052
160.05517578;2.15686274
160.05517578;2.21568632
160.05924988;2.35294127
160.06335449;2.41176462
160.06744385;2.37254906
160.07153320;2.33333325
160.07574463;2.29411769
160.07574463;2.31372547
160.07972717;2.35294127
160.08381653;2.31372547
160.08807373;2.29411769
160.08807373;2.37254906
160.09207153;2.50980401
160.09611511;2.45098042
160.10021973;2.58823538
160.10021973;2.68627453
160.10432434;2.64705873
160.10845947;2.74509811
160.11248779;2.84313726
160.11659241;2.92156863
160.12071228;3.00000000
160.12071228;3.01960778
160.12484741;2.98039222
160.12884521;3.05882359
160.13299561;3.05882359
160.13299561;2.84313726
160.13706970;2.94117641
160.14122009;2.96078420
160.14529419;2.76470590
160.14529419;2.68627453
160.14936829;2.62745094
160.15380859;2.54901958
160.15757751;2.49019599
160.16168213;2.62745094
160.16578674;2.54901958
160.16578674;2.60784316
160.16984558;2.66666675
160.17393494;2.68627453
160.17805481;2.72549009
160.17805481;2.88235283
160.18214417;2.94117641
160.18620300;2.88235283
160.19035339;3.01960778
160.19035339;2.96078420
160.19444275;2.74509811
160.19853210;2.76470590
160.20265198;2.56862736
160.20671082;2.47058821
160.21083069;2.49019599
160.21083069;2.47058821
160.21492004;2.45098042
160.21900940;2.56862736
160.22311401;2.68627453
160.22311401;2.52941179
160.22726440;2.64705873
160.23133850;2.78431368
160.23551941;2.68627453
160.23551941;2.62745094
160.23950195;2.74509811
160.24360657;2.66666675
160.24769592;2.47058821
160.25177002;2.43137264
160.25588989;2.31372547
160.25588989;2.31372547
160.25996399;2.35294127
160.26417542;2.21568632
160.26815796;2.17647052
160.26815796;2.15686274
160.27230835;2.15686274
160.27641296;2.01960778
160.28047180;2.09803915
160.28047180;2.19607854
160.28454590;2.05882359
160.28866577;2.09803915
160.29275513;2.23529410
160.29684448;2.19607854
160.30094910;2.43137264
160.30094910;2.43137264
160.30500793;2.37254906
160.30911255;2.41176462
160.31324768;2.49019599
160.31324768;2.39215684
160.31732178;2.45098042
160.32144165;2.66666675
160.32554626;2.56862736
160.32554626;2.54901958
160.32962036;2.66666675
160.33374023;2.58823538
160.33779907;2.41176462
160.34188843;2.41176462
160.34599304;2.25490189
160.34599304;2.25490189
160.35008240;2.25490189
160.35414124;2.17647052
160.35830688;2.19607854
160.35830688;2.31372547
160.36239624;2.31372547
160.36645508;2.31372547
160.37060547;2.39215684
160.37060547;2.52941179
160.37466431;2.47058821
160.37876892;2.62745094
160.38287354;2.54901958
160.38696289;2.54901958
160.39115906;2.54901958
160.39115906;2.62745094
160.39515686;2.60784316
160.39924622;2.84313726
160.40336609;2.90196085
160.40336609;2.98039222
160.40744019;3.09803915
160.41151428;3.01960778
160.41563416;2.90196085
160.41563416;2.90196085
160.41972351;2.94117641
160.42379761;2.78431368
160.42796326;2.62745094
160.43202209;2.64705873
160.43611145;2.52941179
160.43611145;2.49019599
160.44021606;2.56862736
160.44432068;2.47058821
160.44844055;2.45098042
160.44844055;2.45098042
160.45274353;2.45098042
160.45660400;2.35294127
160.46072388;2.43137264
160.46072388;2.56862736
160.46478271;2.37254906
160.46890259;2.39215684
160.47299194;2.29411769
160.47708130;2.31372547
160.48120117;2.33333325
160.48120117;2.29411769
160.48527527;2.33333325
160.48936462;2.33333325
160.49346924;2.33333325
160.49346924;2.23529410
160.49755859;2.33333325
160.50163269;2.41176462
160.50576782;2.27450991
160.50576782;2.29411769
160.50984192;2.47058821
160.51394653;2.49019599
160.51805115;2.58823538
160.52214050;2.64705873
160.52627563;2.45098042
160.52627563;2.45098042
160.53031921;2.39215684
160.53443909;2.23529410
160.53855896;2.15686274
160.53855896;2.33333325
160.54264832;2.29411769
160.54672241;2.19607854
160.55082703;2.25490189
160.55082703;2.31372547
160.55491638;2.15686274
160.55902100;2.31372547
160.56312561;2.27450991
160.56721497;2.29411769
160.57131958;2.35294127
160.57131958;2.33333325
160.57548523;2.19607854
160.57951355;2.33333325
160.58360291;2.45098042
160.58360291;2.31372547
160.58766174;2.21568632
160.59184265;2.41176462
160.59590149;2.25490189
160.59590149;2.23529410
160.59996033;2.35294127
160.60406494;2.39215684
160.60816956;2.41176462
160.61228943;2.50980401
160.61639404;2.37254906
160.61639404;2.47058821
160.62046814;2.56862736
160.62455750;2.49019599
160.62864685;2.54901958
160.62864685;2.54901958
160.63273621;2.50980401
160.63679504;2.43137264
160.64099121;2.54901958
160.64099121;2.50980401
160.64503479;2.33333325
160.64913940;2.35294127
160.65322876;2.27450991
160.65731812;2.27450991
160.66146851;2.35294127
160.66146851;2.39215684
160.66546631;2.37254906
160.66961670;2.49019599
160.67372131;2.50980401
160.67372131;2.33333325
160.67779541;2.49019599
160.68190002;2.45098042
160.68600464;2.29411769
160.68600464;2.23529410
160.69009399;2.21568632
160.69421387;2.15686274
160.69828796;2.31372547
160.70237732;2.39215684
160.70649719;2.41176462
160.70649719;2.45098042
160.71058655;2.52941179
160.71467590;2.45098042
160.71878052;2.45098042
160.71878052;2.60784316
160.72283936;2.52941179
160.72700500;2.54901958
160.73107910;2.56862736
160.73107910;2.64705873
160.73513794;2.50980401
160.73922729;2.62745094
160.74339294;2.56862736
160.74745178;2.52941179
160.75155640;2.54901958
160.75155640;2.45098042
160.75576782;2.31372547
160.75971985;2.35294127
160.76383972;2.43137264
160.76383972;2.27450991
160.76792908;2.35294127
160.77203369;2.33333325
160.77615356;2.23529410
160.77615356;2.33333325
160.78022766;2.41176462
160.78431702;2.27450991
160.78843689;2.25490189
160.79258728;2.25490189
160.79667664;2.11764717
160.79667664;2.19607854
160.80068970;2.35294127
160.80479431;2.27450991
160.80889893;2.39215684
160.80889893;2.52941179
160.81297302;2.52941179
160.81707764;2.43137264
160.82119751;2.56862736
160.82119751;2.50980401
160.82527161;2.41176462
160.82936096;2.41176462
160.83346558;2.35294127
160.83757019;2.35294127
160.84167480;2.37254906
160.84167480;2.25490189
160.84574890;2.21568632
160.84985352;2.19607854
160.85394287;2.11764717
160.85394287;1.94117641
160.85804749;2.07843137
160.86210632;2.15686274
160.86624146;2.03921580
160.86624146;1.92156863
160.87031555;2.09803915
160.87443542;2.07843137
160.87852478;2.15686274
160.88262939;2.17647052
160.88673401;2.13725495
160.88673401;2.13725495
160.89085388;2.19607854
160.89495850;2.11764717
160.89901733;2.15686274
160.89901733;2.27450991
160.90309143;2.35294127
160.90721130;2.31372547
160.91133118;2.43137264
160.91133118;2.54901958
160.91543579;2.45098042
160.91950989;2.56862736
160.92358398;2.64705873
160.92767334;2.74509811
160.93179321;2.82352948
160.93179321;2.86274505
160.93586731;2.84313726
160.93997192;2.94117641
160.94407654;2.88235283
160.94407654;2.68627453
160.94816589;2.80392146
160.95222473;2.92156863
160.95642090;2.58823538
160.95642090;2.58823538
160.96046448;2.74509811
160.96453857;2.58823538
160.96864319;2.37254906
160.97273254;2.49019599
160.97686768;2.37254906
160.97686768;2.54901958
160.98091125;2.72549009
160.98501587;2.68627453
160.98913574;2.64705873
160.98913574;2.78431368
160.99320984;2.74509811
160.99731445;2.74509811
161.00144958;2.84313726
161.00144958;2.98039222
161.00552368;2.86274505
161.00962830;2.90196085
161.01371765;2.76470590
161.01779175;2.78431368
161.02192688;2.82352948
161.02192688;2.76470590
161.02604675;2.72549009
161.03004456;2.74509811
161.03421021;2.80392146
161.03421021;2.62745094
161.03829956;2.70588231
161.04241943;2.66666675
161.04649353;2.50980401
161.04649353;2.45098042
161.05056763;2.45098042
161.05465698;2.33333325
161.05876160;2.47058821
161.06286621;2.49019599
161.06697083;2.41176462
161.06697083;2.47058821
161.07104492;2.56862736
161.07518005;2.39215684
161.07925415;2.37254906
161.07925415;2.56862736
161.08334351;2.49019599
161.08743286;2.49019599
161.09153748;2.50980401
161.09153748;2.68627453
161.09562683;2.50980401
161.09970093;2.58823538
161.10385132;2.54901958
161.10792542;2.56862736
161.11203003;2.60784316
161.11203003;2.52941179
161.11611938;2.52941179
161.12020874;2.66666675
161.12431335;2.64705873
161.12431335;2.52941179
161.12843323;2.54901958
161.13249207;2.58823538
161.13659668;2.43137264
161.13659668;2.43137264
161.14073181;2.66666675
161.14485168;2.39215684
161.14891052;2.37254906
161.15296936;2.25490189
161.15708923;2.09803915
161.15708923;2.11764717
161.16119385;2.17647052
161.16526794;2.07843137
161.16937256;2.21568632
161.16937256;2.31372547
161.17346191;2.27450991
161.17753601;2.27450991
161.18167114;2.49019599
161.18167114;2.49019599
161.18574524;2.47058821
161.18983459;2.39215684
161.19393921;2.43137264
161.19805908;2.49019599
161.20227051;2.60784316
161.20227051;2.54901958
161.20620728;2.54901958
161.21034241;2.56862736
161.21444702;2.56862736
161.21444702;2.50980401
161.21852112;2.56862736
161.22262573;2.66666675
161.22680664;2.58823538
161.22680664;2.60784316
161.23086548;2.64705873
161.23493958;2.52941179
161.23902893;2.49019599
161.24308777;2.43137264
161.24722290;2.37254906
161.24722290;2.39215684
161.25129700;2.39215684
161.25544739;2.33333325
161.25949097;2.47058821
161.25949097;2.62745094
161.26359558;2.47058821
161.26768494;2.49019599
161.27178955;2.52941179
161.27178955;2.52941179
161.27589417;2.37254906
161.27996826;2.39215684
161.28407288;2.37254906
161.28816223;2.47058821
161.29229736;2.58823538
161.29229736;2.60784316
161.29632568;2.60784316
161.30044556;2.74509811
161.30455017;2.74509811
161.30455017;2.62745094
161.30865479;2.56862736
161.31269836;2.60784316
161.31684875;2.43137264
161.31684875;2.47058821
161.32092285;2.58823538
161.32504272;2.49019599
161.32911682;2.60784316
161.33323669;2.64705873
161.33732605;2.54901958
161.33732605;2.66666675
161.34144592;2.70588231
161.34550476;2.56862736
161.34960938;2.56862736
161.34960938;2.54901958
161.35369873;2.37254906
161.35778809;2.37254906
161.36190796;2.39215684
161.36190796;2.33333325
161.36599731;2.23529410
161.37010193;2.23529410
161.37419128;2.21568632
161.37828064;2.35294127
161.38244629;2.43137264
161.38244629;2.39215684
161.38645935;2.41176462
161.39057922;2.52941179
161.39466858;2.60784316
161.39466858;2.50980401
161.39877319;2.74509811
161.40283203;2.80392146
161.40696716;2.66666675
161.40696716;2.62745094
161.41107178;2.68627453
161.41511536;2.58823538
161.41925049;2.68627453
161.42338562;2.58823538
161.42744446;2.56862736
161.42744446;2.52941179
161.43153381;2.58823538
161.43560791;2.39215684
161.43975830;2.43137264
161.43975830;2.52941179
161.44381714;2.50980401
161.44793701;2.43137264
161.45201111;2.52941179
