Time;Amplitude
214.47143555;0.41176471
214.47541809;0.62745100
214.47956848;1.66666663
214.48370361;2.68627453
214.48370361;3.47058821
214.48771667;2.60784316
214.49185181;1.47058821
214.49598694;0.82352942
214.49598694;1.09803927
214.50004578;1.80392158
214.50424194;3.13725495
214.50823975;2.50980401
214.51237488;1.50980389
214.51651001;0.92156863
214.51651001;1.49019611
214.52059937;2.66666675
214.52459717;3.60784316
214.52873230;3.23529410
214.52873230;2.41176462
214.53285217;1.31372547
214.53694153;1.17647064
214.54109192;2.05882359
214.54109192;2.98039222
214.54507446;3.60784316
214.54917908;2.88235283
214.55334473;0.98039216
214.55747986;1.43137252
214.56146240;2.43137264
214.56146240;3.62745094
214.56561279;3.80392146
214.56968689;3.00000000
214.57383728;1.84313726
214.57383728;0.94117647
214.57783508;1.74509799
214.58192444;2.98039222
214.58607483;3.90196085
214.58607483;3.23529410
214.59016418;2.37254906
214.59431458;1.52941179
214.59841919;2.21568632
214.60244751;3.21568632
214.60655212;3.94117641
214.60655212;3.17647052
214.61067200;2.17647052
214.61468506;1.23529410
214.61882019;1.25490201
214.61882019;2.58823538
214.62295532;3.66666675
214.62713623;3.80392146
214.63125610;2.58823538
214.63125610;1.62745094
214.63520813;1.17647064
214.63948059;1.82352936
214.63948059;3.00000000
214.64343262;4.11764717
214.64756775;3.54901958
214.65156555;2.54901958
214.65156555;1.76470590
214.65570068;1.66666663
214.65982056;2.56862736
214.66394043;3.45098042
214.66394043;4.00000000
214.66796875;3.15686274
214.67208862;2.01960778
214.67623901;1.17647064
214.67623901;1.60784316
214.68035889;2.54901958
214.68446350;3.49019599
214.68446350;3.49019599
214.68844604;2.86274505
214.69261169;1.64705884
214.69670105;0.94117647
214.69670105;1.74509799
214.70083618;2.86274505
214.70483398;3.78431368
214.70893860;3.50980401
214.70893860;2.49019599
214.71304321;1.45098042
214.71717834;1.39215684
214.72132874;2.25490189
214.72132874;3.39215684
214.72541809;3.74509811
214.72941589;3.01960778
214.72941589;2.03921580
214.73356628;1.13725495
214.73771667;1.52941179
214.74169922;2.82352948
214.74169922;3.96078420
214.74583435;3.94117641
214.75000000;3.01960778
214.75411987;2.03921580
214.75411987;1.41176474
214.75810242;2.09803915
214.76220703;3.17647052
214.76643372;4.09803915
214.76643372;3.74509811
214.77044678;2.82352948
214.77455139;1.66666663
214.77455139;1.66666663
214.77857971;2.82352948
214.78268433;4.03921556
214.78684998;4.31372547
214.78684998;3.49019599
214.79093933;2.37254906
214.79496765;1.56862748
214.79908752;1.90196073
214.79908752;2.78431368
214.80320740;3.62745094
214.80735779;3.66666675
214.81147766;2.50980401
214.81147766;1.43137252
214.81547546;0.96078432
214.81959534;1.90196073
214.81959534;2.84313726
214.82371521;3.76470590
214.82785034;3.39215684
214.83192444;2.35294127
214.83192444;1.25490201
214.83595276;1.29411769
214.84004211;2.15686274
214.84420776;3.29411769
214.84420776;3.82352948
214.84817505;2.98039222
214.85252380;1.82352936
214.85641479;1.68627453
214.86062622;2.60784316
214.86470032;3.45098042
214.86470032;3.45098042
214.86871338;2.54901958
214.87283325;1.86274505
214.87696838;2.19607854
214.87696838;3.94117641
214.88108826;4.98039198
214.88507080;4.98039198
214.88919067;4.98039198
214.88919067;4.86274529
214.89331055;4.45098019
214.89741516;4.17647076
214.90155029;4.27450991
214.90554810;4.13725471
214.90969849;3.01960778
214.90969849;1.86274505
214.91380310;0.86274511
214.91795349;1.07843137
214.92196655;2.27450991
214.92196655;3.45098042
214.92610168;3.33333325
214.93020630;2.47058821
214.93432617;1.47058821
214.93432617;1.01960790
214.93847656;1.76470590
214.94244385;2.64705873
214.94660950;2.60784316
214.95068359;1.70588231
214.95480347;0.94117647
214.95480347;1.01960790
214.95886230;2.13725495
214.96296692;3.41176462
214.96708679;3.82352948
214.96708679;2.82352948
214.97120667;1.92156863
214.97518921;1.09803927
214.97943115;1.64705884
214.97943115;2.70588231
214.98345947;3.23529410
214.98757935;3.19607854
214.99168396;1.54901958
214.99568176;1.19607842
214.99984741;2.03921580
214.99984741;3.05882359
215.00398254;3.86274505
215.00810242;3.58823538
215.01222229;2.66666675
215.01222229;1.76470590
215.01622009;1.76470590
215.02032471;2.54901958
215.02439880;3.68627453
215.02439880;4.09803915
215.02844238;3.05882359
215.03263855;2.23529410
215.03668213;2.03921580
215.04080200;3.05882359
215.04495239;4.21568632
215.04495239;4.31372547
215.04896545;3.31372547
215.05310059;2.39215684
215.05722046;2.00000000
215.05722046;2.94117641
215.06135559;3.58823538
215.06547546;4.39215708
215.06944275;3.98039222
215.06944275;3.19607854
215.07360840;2.43137264
215.07775879;2.60784316
215.08181763;4.45098019
215.08583069;4.80392170
215.08993530;3.84313726
215.08993530;3.13725495
215.09405518;2.21568632
215.09817505;2.70588231
215.10221863;3.86274505
215.10221863;4.82352924
215.10643005;4.72549009
215.11042786;3.88235283
215.11454773;2.86274505
215.11454773;1.98039210
215.11859131;2.72549009
215.12268066;3.47058821
215.12681580;3.68627453
215.13095093;2.45098042
215.13505554;1.43137252
215.13505554;1.01960790
215.13905334;2.03921580
215.14317322;2.98039222
215.14727783;3.43137264
215.14727783;2.47058821
215.15141296;1.27450979
215.15541077;0.47058824
215.15956116;1.00000000
215.15956116;1.60784316
215.16365051;2.17647052
215.16781616;2.49019599
215.16781616;1.58823526
215.17184448;0.68627453
215.17594910;0.33333334
215.18011475;1.31372547
215.18011475;2.21568632
215.18420410;2.78431368
215.18833923;2.50980401
215.19247437;1.31372547
215.19247437;0.19607843
215.19645691;0.35294119
215.20060730;1.50980389
215.20472717;2.68627453
215.20472717;2.96078420
215.20872498;2.01960778
215.21284485;1.03921568
215.21284485;0.27450982
215.21696472;0.98039216
215.22109985;2.09803915
215.22523499;3.25490189
215.22523499;3.03921580
215.22917175;1.90196073
215.23342896;1.05882359
215.23742676;0.70588237
215.23742676;1.45098042
215.24154663;2.72549009
215.24562073;3.56862736
215.24972534;3.05882359
215.24972534;1.90196073
215.25382996;0.86274511
215.25796509;0.84313726
215.25796509;1.70588231
215.26196289;2.80392146
215.26603699;2.96078420
215.27020264;2.29411769
215.27020264;1.64705884
215.27429199;0.92156863
215.27844238;1.50980389
215.28244019;2.58823538
215.28244019;3.56862736
215.28659058;3.35294127
215.29066467;2.41176462
215.29486084;1.54901958
215.29486084;1.41176474
215.29882813;2.19607854
215.30294800;3.19607854
215.30294800;3.78431368
215.30712891;3.29411769
215.31123352;2.23529410
215.31536865;1.41176474
215.31536865;1.62745094
215.31944275;2.33333325
215.32344055;3.56862736
215.32759094;3.66666675
215.32759094;2.31372547
215.33168030;1.43137252
215.33578491;0.66666669
215.33978271;2.68627453
215.34391785;3.70588231
215.34802246;3.60784316
215.34802246;2.52941179
215.35206604;1.45098042
215.35618591;1.17647064
215.36047363;2.11764717
215.36047363;3.11764717
215.36445618;3.58823538
215.36857605;2.88235283
215.37257385;1.90196073
215.37257385;1.29411769
215.37667847;1.88235295
215.38081360;2.90196085
215.38493347;3.98039222
215.38896179;3.11764717
215.39306641;2.00000000
215.39306641;1.21568632
215.39714050;1.70588231
215.40129089;2.60784316
215.40542603;3.45098042
215.40542603;3.31372547
215.40942383;2.33333325
215.41355896;1.49019611
215.41772461;1.35294116
215.41772461;2.21568632
215.42179871;3.23529410
215.42581177;3.96078420
215.42996216;2.19607854
215.43408203;0.86274511
215.43821716;1.13725495
215.43821716;2.13725495
215.44236755;3.35294127
215.44645691;3.78431368
215.45043945;2.98039222
215.45043945;2.03921580
215.45455933;1.60784316
215.45867920;2.13725495
215.46278381;3.05882359
215.46278381;3.80392146
215.46681213;3.45098042
215.47094727;2.35294127
215.47505188;1.35294116
215.47903442;2.43137264
215.48321533;3.49019599
215.48321533;4.11764717
215.48731995;3.50980401
215.49145508;2.41176462
215.49559021;1.45098042
215.49559021;1.72549021
215.49955750;2.76470590
215.50367737;3.80392146
215.50782776;3.94117641
215.50782776;3.07843137
215.51196289;1.80392158
215.51602173;1.03921568
215.52003479;2.62745094
215.52415466;3.56862736
215.52838135;3.17647052
215.52838135;1.94117641
215.53242493;1.25490201
215.53643799;1.13725495
215.54052734;2.00000000
215.54052734;3.09803915
215.54469299;3.86274505
215.54884338;3.05882359
215.55296326;2.17647052
215.55296326;1.45098042
215.55696106;1.70588231
215.56108093;2.47058821
215.56520081;3.62745094
215.56918335;2.74509811
215.57348633;1.74509799
215.57348633;0.98039216
215.57743835;1.68627453
215.58158875;2.43137264
215.58563232;3.54901958
215.58563232;3.72549009
215.58972168;3.60784316
215.59381104;3.27450991
215.59791565;4.11764717
215.59791565;4.98039198
215.60206604;4.98039198
215.60621643;4.98039198
215.61019897;3.78431368
215.61431885;2.35294127
215.61843872;1.94117641
215.61843872;2.66666675
215.62261963;3.15686274
215.62655640;2.96078420
215.63067627;2.09803915
215.63067627;1.70588231
215.63481140;1.21568632
215.63896179;1.92156863
215.64303589;2.90196085
215.64303589;3.62745094
215.64707947;3.27450991
215.65116882;2.27450991
215.65528870;0.94117647
215.65940857;1.76470590
215.66342163;2.72549009
215.66342163;3.25490189
215.66766357;2.56862736
215.67167664;1.62745094
215.67581177;0.78431374
215.67581177;1.09803927
215.67977905;2.03921580
215.68391418;3.19607854
215.68809509;3.31372547
215.68809509;2.31372547
215.69219971;1.35294116
215.69631958;0.84313726
215.69631958;1.49019611
215.70045471;2.49019599
215.70440674;3.37254906
215.70852661;3.29411769
215.70852661;2.07843137
215.71264648;1.29411769
215.71670532;1.07843137
215.72082520;1.76470590
215.72082520;2.54901958
215.72491455;3.15686274
215.72904968;2.35294127
215.73316956;1.19607842
215.73316956;0.94117647
215.73722839;1.68627453
215.74134827;2.49019599
215.74134827;3.37254906
215.74546814;3.50980401
215.74946594;2.54901958
215.75357056;1.50980389
215.75357056;0.76470590
215.75769043;1.49019611
215.76177979;2.92156863
215.76589966;4.07843161
215.76589966;3.76470590
215.77001953;2.96078420
215.77406311;1.94117641
215.77816772;1.84313726
215.77816772;2.80392146
215.78230286;3.78431368
215.78646851;4.52941179
215.78646851;3.94117641
215.79046631;2.92156863
215.79458618;2.17647052
215.79867554;2.62745094
215.79867554;3.64705873
215.80281067;4.70588255
215.80679321;4.82352924
215.81092834;4.01960802
215.81092834;3.19607854
215.81507874;2.35294127
215.81922913;2.92156863
215.82319641;3.82352948
215.82319641;4.58823538
215.82745361;4.13725471
215.83142090;3.11764717
215.83142090;1.98039210
215.83557129;1.72549021
215.83955383;2.25490189
215.84368896;3.45098042
215.84368896;4.01960802
215.84779358;3.17647052
215.85194397;1.88235295
215.85604858;0.90196079
215.85604858;1.15686274
215.86003113;1.92156863
215.86419678;2.88235283
215.86831665;1.76470590
215.87245178;0.78431374
215.87658691;0.07843138
215.87658691;0.64705884
215.88056946;1.72549021
215.88468933;2.56862736
215.88883972;2.21568632
215.88883972;1.25490201
215.89295959;0.29411766
215.89697266;0.29411766
215.90107727;1.11764705
215.90107727;2.01960778
215.90519714;2.60784316
215.90933228;1.86274505
215.91348267;0.13725491
215.91741943;0.41176471
215.92153931;1.47058821
215.92153931;2.66666675
215.92562866;2.94117641
215.92964172;2.09803915
215.93382263;1.00000000
215.93382263;0.41176471
215.93794250;1.05882359
215.94209290;2.07843137
215.94622803;3.05882359
215.94622803;2.74509811
215.95013428;1.84313726
215.95439148;0.82352942
215.95840454;1.88235295
215.96250916;2.90196085
215.96667480;3.37254906
215.96667480;2.37254906
215.97070313;1.64705884
215.97477722;0.74509805
215.97888184;1.23529410
215.97888184;2.37254906
215.98309326;3.33333325
215.98704529;3.33333325
215.99118042;2.41176462
215.99118042;1.58823526
215.99530029;0.98039216
215.99943542;1.84313726
216.00343323;3.70588231
216.00753784;3.25490189
216.01164246;2.29411769
216.01164246;1.35294116
216.01577759;1.49019611
216.01977539;2.47058821
216.02388000;3.47058821
216.02388000;3.86274505
