Time;Amplitude
367.25372314;3.15686274
367.25372314;2.98039222
367.25778198;2.72549009
367.26184082;2.52941179
367.26599121;2.41176462
367.26599121;2.35294127
367.27008057;2.29411769
367.27416992;2.07843137
367.27828979;1.72549021
367.28234863;1.82352936
367.28643799;2.03921580
367.28643799;1.78431368
367.29055786;2.01960778
367.29461670;2.33333325
367.29873657;2.11764717
367.29873657;2.09803915
367.30282593;2.25490189
367.30694580;2.27450991
367.31103516;2.21568632
367.31103516;2.37254906
367.31512451;2.49019599
367.31918335;2.31372547
367.32333374;2.56862736
367.32333374;2.74509811
367.32739258;2.74509811
367.33148193;2.70588231
367.33148193;2.92156863
367.33560181;2.86274505
367.33966064;3.39215684
367.34381104;3.56862736
367.34381104;2.88235283
367.34786987;2.98039222
367.35198975;3.01960778
367.35610962;2.72549009
367.35610962;1.90196073
367.36016846;1.68627453
367.36428833;1.76470590
367.36837769;1.88235295
367.36837769;1.94117641
367.37246704;2.29411769
367.37683105;2.27450991
367.37683105;2.33333325
367.38064575;2.41176462
367.38473511;2.54901958
367.38885498;2.49019599
367.38885498;2.56862736
367.39294434;2.70588231
367.39703369;2.70588231
